CustomerID,LastPurchase,FirstPurchase,NumTransactions,TotalSpend,TotalItems,UniqueProducts,UniqueCategories,PrimaryCountry,Recency,CustomerLifespan,AOV,PurchaseFreqPerMonth,IsUK,R_Score,F_Score,M_Score,RFM_Score,CustomerSegment,behavioral_entropy,p_alive,predicted_clv_12m,mu,alpha,beta,LastPurchaseObs,RecencyAtObsEnd,treatment,outcome,p_alive_imputed,clv_imputed,mu_imputed,alpha_imputed,propensity_score,iptw_weight,CATE,p1_score,p0_score,UpliftSegment,expected_orders,expected_orders_capped,CounterfactualCLV
12514,2011-03-17 16:38:00,2010-03-08 12:18:00,2,1597.76,840,76,6,Italy,266,374,798.8800048828125,0.160427807486631,0,2,2,4,8,Lost,0.699170234201355,,,,,,2011-03-17 16:38:00,74,1,0,0.9202453727086484,0.0,0.0158648860999588,1.489627223352277e-11,0.27236894632943204,0.7478497403663018,-0.5750259,0.38684475,0.9618707,Lost Cause,0.48128342245989303,0.48128342245989303,0.0
12515,2010-12-21 15:43:00,2010-12-21 15:43:00,1,278.7,128,15,3,Italy,352,0,278.70001220703125,1.0,0,2,1,1,4,Lost,0.3049815675986848,,,,,,2010-12-21 15:43:00,160,1,0,0.9202453727086484,0.0,0.0158648860999588,1.489627223352277e-11,0.12419777752151585,1.6400538710205326,-0.4305069,0.01645958,0.4469665,Lost Cause,90.0,90.0,0.0
12516,2011-09-23 09:13:00,2010-04-19 14:14:00,4,2288.62,1932,48,7,Germany,77,521,572.155029296875,0.2303262955854126,0,3,3,4,10,Potential Loyal,0.5985291460451427,,,0.0076659049588521,9.353132497431719e-14,0.2176387066179606,2010-10-05 09:43:00,237,0,1,0.9202453727086484,0.0,0.0076659049588521,9.353132497431719e-14,0.3330910717724914,1.1940295301190496,-0.01150924,0.985908,0.9974172,Sleeping Dog,0.690978886756238,0.690978886756238,0.0
12517,2011-11-11 13:57:00,2011-06-02 15:13:00,4,2322.84,1361,231,8,Germany,27,161,580.7100219726562,0.7453416149068324,0,4,3,4,11,Loyal,0.7752266897894415,,,0.0246993427431984,5.479881089590374e-12,2.4836960390931,2009-12-01 00:00:00,546,0,1,0.9202453727086484,0.0,0.0246993427431984,5.479881089590374e-12,0.23568594531398815,1.041860933109261,-0.22414017,0.75633293,0.9804731,Lost Cause,2.2360248447204967,2.2360248447204967,0.0
12518,2011-12-09 10:13:00,2011-08-21 13:18:00,5,1840.89,1306,83,10,Germany,0,109,368.1780029296875,1.3761467889908257,0,5,4,4,13,Champions,0.7748233095719742,,,0.0455076997381659,6.014585698084627e-13,2.1244093589737743,2009-12-01 00:00:00,546,0,1,0.9202453727086484,0.0,0.0455076997381659,6.014585698084627e-13,0.1944712445618898,0.9885543487154538,-0.8060364,0.18794738,0.9939838,Lost Cause,4.128440366972478,4.128440366972478,0.0
12519,2011-10-07 09:26:00,2010-08-20 08:21:00,2,636.54,390,33,7,Germany,63,413,318.2699890136719,0.1452784503631961,0,3,2,3,8,Potential Loyal,0.6342606963336948,,,,,,2010-09-01 14:40:00,271,0,1,0.9202453727086484,0.0,0.0158648860999588,1.489627223352277e-11,0.274210239733438,1.0971620127448882,-0.39978492,0.55058914,0.95037407,Lost Cause,0.4358353510895884,0.4358353510895884,0.0
12520,2011-09-21 15:23:00,2011-03-11 11:35:00,5,2346.26,1423,120,9,Germany,78,194,469.252001953125,0.7731958762886598,0,3,4,4,11,Potential Loyal,0.7123285322582088,0.9200315554528036,1925.717688813899,0.0257521584044067,1.091735101933539e-12,1.155507066949237,2011-05-19 09:37:00,11,0,1,0.9200315554528036,1925.717688813899,0.0257521584044067,1.091735101933539e-12,0.2656053840864175,1.084306634265132,-0.8137842,0.11206078,0.92584497,Lost Cause,2.319587628865979,2.319587628865979,0.0
12521,2011-07-20 10:51:00,2011-07-20 10:51:00,1,545.68,306,37,8,Germany,142,0,545.6799926757812,1.0,0,3,1,2,6,Potential Loyal,0.7020226967668524,,,,,,2009-12-01 00:00:00,546,0,1,0.9202453727086484,0.0,0.0158648860999588,1.489627223352277e-11,0.10809236247592534,0.8928154897453683,-0.5843398,0.005527031,0.5898668,Lost Cause,90.0,90.0,0.0
12522,2011-10-31 15:30:00,2011-10-19 14:41:00,2,156.72,192,10,7,Germany,38,12,78.36000061035156,2.0,0,4,2,1,7,Loyal,0.5711720024416652,,,,,,2009-12-01 00:00:00,546,0,1,0.9202453727086484,0.0,0.0158648860999588,1.489627223352277e-11,0.0650840162247526,0.8517438657836902,-0.585537,0.033561565,0.6190986,Lost Cause,15.0,15.0,0.0
12523,2011-11-20 12:55:00,2009-12-07 13:46:00,23,4030.15,2256,175,9,France,18,712,175.22390879755434,0.9691011235955056,0,5,5,5,15,Champions,0.732514944381128,0.9523894786379402,1609.2508865745035,0.0322597040367554,1.049691499114211e-12,1.1899715803328617,2011-04-01 09:19:00,59,0,1,0.9523894786379402,1609.2508865745035,0.0322597040367554,1.049691499114211e-12,0.2205367597081858,1.0216119414503373,-0.016834438,0.9824271,0.99926156,Sleeping Dog,2.9073033707865172,2.9073033707865172,0.0
12524,2011-11-30 15:31:00,2010-02-08 14:41:00,17,9794.109,7104,156,8,Germany,8,660,576.1240808823529,0.7727272727272727,0,5,5,5,15,Champions,0.487928117391236,0.983898336483578,4705.122104826694,0.0242422581624859,89.93409985651991,1440.000048354286,2011-05-19 12:24:00,11,0,1,0.983898336483578,4705.122104826694,0.0242422581624859,89.93409985651991,0.27472219416268684,1.0979364704044328,-0.030237496,0.96179736,0.99203485,Sleeping Dog,2.3181818181818183,2.3181818181818183,0.0
12525,2010-07-29 16:08:00,2010-03-02 14:01:00,3,883.73,504,55,7,France,497,149,294.57666015625,0.6040268456375839,0,1,3,3,7,At Risk,0.7447499692519065,0.4485261857736276,278.44959986001606,0.0201223170142219,1.7516037718277353e-14,0.2007181588552117,2010-08-05 18:09:00,298,0,0,0.4485261857736276,278.44959986001606,0.0201223170142219,1.7516037718277353e-14,0.3211554749864048,1.173035834954614,0.8031006,0.82003117,0.016930588,Persuadable,1.8120805369127515,1.8120805369127515,428.69238833053
12526,2011-12-09 12:09:00,2011-09-06 14:19:00,3,1172.66,624,63,7,Germany,0,93,390.8866780598958,0.9677419354838708,0,5,3,3,11,Loyal,0.7279908837003946,,,0.0319455499758466,7.831196459000447e-12,0.8169316014233033,2009-12-01 00:00:00,546,0,1,0.9202453727086484,0.0,0.0319455499758466,7.831196459000447e-12,0.19741332128640676,0.9921781351766712,-0.60334414,0.3759734,0.97931755,Lost Cause,2.903225806451613,2.903225806451613,0.0
12527,2011-09-19 11:55:00,2010-06-28 15:37:00,5,717.51,525,25,6,Germany,81,447,143.502001953125,0.3355704697986577,0,3,4,3,10,Potential Loyal,0.5689616456597227,0.8636439012500324,614.3266387275335,0.0111645784863897,7.55060181148141e-13,0.1558785763375016,2011-02-18 09:41:00,101,1,1,0.8636439012500324,614.3266387275335,0.0111645784863897,7.55060181148141e-13,0.3686954909423146,0.5524641629755599,-0.039131045,0.9033108,0.9424418,Sleeping Dog,1.0067114093959733,1.0067114093959733,0.0
12528,2011-11-30 14:40:00,2011-01-31 09:05:00,6,1645.48,740,49,6,Germany,8,303,274.2466634114583,0.594059405940594,0,5,4,4,13,Champions,0.3388917963707592,,,0.0197868072220305,2.7744901485333776e-12,2.6202596167248644,2011-03-25 13:37:00,66,1,1,0.9202453727086484,0.0,0.0197868072220305,2.7744901485333776e-12,0.3650822914879345,0.5579318705548354,-0.018184662,0.97374886,0.9919335,Sleeping Dog,1.7821782178217822,1.7821782178217822,0.0
12529,2010-06-29 13:10:00,2010-06-29 13:10:00,1,316.48,192,21,7,France,527,0,316.4800109863281,1.0,0,1,1,2,4,Lost,0.7827877418103987,,,,,,2010-07-05 09:35:00,329,0,0,0.9202453727086484,0.0,0.0158648860999588,1.489627223352277e-11,0.10743785321462403,0.8921607947095367,-0.51119834,0.009541849,0.5207402,Lost Cause,90.0,90.0,0.0
12530,2011-10-11 12:34:00,2010-03-07 14:37:00,9,3381.26,2692,93,8,Germany,59,582,375.695556640625,0.4639175257731959,0,3,5,5,13,Champions,0.6655086824571538,0.9585515923289152,1657.9442007839984,0.0154396548409081,3.153938683173169e-16,1.0869228002368925,2011-04-20 09:31:00,40,0,1,0.9585515923289152,1657.9442007839984,0.0154396548409081,3.153938683173169e-16,0.38885520880085195,1.3029792050443987,-0.01620537,0.9815616,0.997767,Sleeping Dog,1.3917525773195876,1.3917525773195876,0.0
12531,2011-11-25 11:12:00,2010-01-22 14:17:00,2,1771.2,1110,125,8,Germany,14,671,885.5999755859375,0.0894187779433681,0,5,2,4,11,Loyal,0.746433302757466,,,,,,2010-01-28 10:43:00,487,0,1,0.9202453727086484,0.0,0.0158648860999588,1.489627223352277e-11,0.2671054763751992,1.0865259986733846,-0.04142934,0.9557828,0.9972121,Sleeping Dog,0.26825633383010433,0.26825633383010433,0.0
12532,2011-11-09 13:47:00,2011-11-09 13:47:00,1,313.83,151,15,5,France,29,0,313.8299865722656,1.0,0,4,1,2,7,Loyal,0.6860135214583443,,,,,,2009-12-01 00:00:00,546,0,1,0.9202453727086484,0.0,0.0158648860999588,1.489627223352277e-11,0.11227943710492809,0.8970265954037773,-0.43944785,0.009545671,0.44899353,Lost Cause,90.0,90.0,0.0
12533,2010-03-22 10:56:00,2009-12-01 11:50:00,2,1223.89,696,62,7,Germany,627,110,611.9450073242188,0.5454545454545455,0,1,2,3,6,Lost,0.6870063197035506,,,,,,2010-03-31 10:24:00,425,0,0,0.9202453727086484,0.0,0.0158648860999588,1.489627223352277e-11,0.208556213588307,1.0061472057466723,-0.03236541,0.38425142,0.41661683,Sleeping Dog,1.6363636363636362,1.6363636363636362,0.0
12534,2011-08-01 10:26:00,2011-08-01 10:26:00,1,981.18,645,62,7,Germany,130,0,981.1799926757812,1.0,0,3,1,3,7,Potential Loyal,0.6956452016404386,,,,,,2009-12-01 00:00:00,546,0,1,0.9202453727086484,0.0,0.0158648860999588,1.489627223352277e-11,0.11028310416385816,0.8950138610724397,-0.4284122,0.020483809,0.44889602,Lost Cause,90.0,90.0,0.0
12535,2011-09-09 08:48:00,2011-06-06 12:47:00,2,716.35,219,28,6,France,91,94,358.17498779296875,0.6382978723404256,0,3,2,3,8,Potential Loyal,0.6599955172686213,,,,,,2009-12-01 00:00:00,546,0,1,0.9202453727086484,0.0,0.0158648860999588,1.489627223352277e-11,0.20243109771453627,0.99842026428292,-0.33509052,0.2627663,0.5978568,Lost Cause,1.9148936170212765,1.9148936170212765,0.0
12536,2011-10-11 14:52:00,2011-10-11 14:52:00,1,4264.71,2789,258,9,France,58,0,4264.7099609375,1.0,0,4,1,5,10,Loyal,0.8313902955914583,,,,,,2009-12-01 00:00:00,546,0,1,0.9202453727086484,0.0,0.0158648860999588,1.489627223352277e-11,0.0774114051349455,0.8631246458451677,-0.6467398,0.049387917,0.6961277,Lost Cause,90.0,90.0,0.0
12537,2010-10-27 08:36:00,2010-10-27 08:36:00,1,612.94,446,42,6,Sweden,408,0,612.9400024414062,1.0,0,2,1,2,5,Lost,0.6839873784157076,,,,,,2010-10-27 08:36:00,215,0,0,0.9202453727086484,0.0,0.0158648860999588,1.489627223352277e-11,0.10800771883565839,0.8927307679885386,-0.42573553,0.0107159875,0.43645152,Lost Cause,90.0,90.0,0.0
12538,2011-11-10 17:16:00,2010-11-26 13:02:00,2,640.45,336,33,6,Spain,28,349,320.2250061035156,0.1719197707736389,0,4,2,3,9,Loyal,0.6990863191380636,,,,,,2010-11-26 13:02:00,185,0,1,0.9202453727086484,0.0,0.0158648860999588,1.489627223352277e-11,0.2653863060531053,1.0839832700712715,-0.3720563,0.5115749,0.8836312,Lost Cause,0.5157593123209169,0.5157593123209169,0.0
12539,2011-11-17 13:30:00,2009-12-23 13:00:00,7,11186.75,4534,275,10,Spain,21,694,1598.107142857143,0.3025936599423631,0,4,4,5,13,Champions,0.7816778101894024,0.935403389680091,2874.961977855788,0.0086510621205467,5.830142709241681,35.12195132218155,2011-03-22 16:00:00,69,1,1,0.935403389680091,2874.961977855788,0.0086510621205467,5.830142709241681,0.33740103467910265,0.6037060496570101,-0.018811822,0.9779936,0.9968054,Sleeping Dog,0.9077809798270894,0.9077809798270894,0.0
12540,2011-11-20 11:31:00,2009-12-07 16:56:00,32,19250.49,10911,353,10,Spain,19,712,601.5778198242188,1.348314606741573,0,4,5,5,14,Champions,0.7689883495462329,0.9921620159936992,6622.685980583934,0.0434955988619335,46.33337721717611,1439.999886632092,2011-05-04 16:29:00,26,0,1,0.9921620159936992,6622.685980583934,0.0434955988619335,46.33337721717611,0.13782700562417566,0.9236069320173779,-0.15621752,0.8401406,0.9963581,Lost Cause,4.044943820224719,4.044943820224719,0.0
12541,2011-11-10 10:40:00,2011-03-04 09:32:00,3,841.18,675,45,8,Spain,29,251,280.39333089192706,0.3585657370517928,0,4,3,3,10,Loyal,0.8174601689851173,,,0.0119499443303656,2.758710824052539e-12,2.59320665054138,2011-03-04 09:32:00,87,1,1,0.9202453727086484,0.0,0.0119499443303656,2.758710824052539e-12,0.2840111096891514,0.7171939366007467,0.051356792,0.97268957,0.9213328,Persuadable,1.0756972111553784,1.0756972111553784,15.490149668211707
12542,2010-08-12 19:12:00,2010-03-09 16:26:00,2,481.88,522,39,5,Spain,483,156,240.94000244140625,0.3846153846153846,0,1,2,2,5,Lost,0.5183083687363441,,,,,,2010-08-12 19:12:00,291,0,0,0.9202453727086484,0.0,0.0158648860999588,1.489627223352277e-11,0.23954380444463105,1.0471463824712988,-0.047971785,0.360132,0.4081038,Sleeping Dog,1.1538461538461537,1.1538461538461537,0.0
12543,2010-09-17 15:51:00,2010-09-17 15:51:00,1,840.25,683,42,7,Spain,447,0,840.25,1.0,0,1,1,3,5,Lost,0.7238049549659231,,,,,,2010-09-17 15:51:00,255,0,0,0.9202453727086484,0.0,0.0158648860999588,1.489627223352277e-11,0.11094501393773194,0.8956802072846356,-0.3466086,0.014545719,0.36115432,Lost Cause,90.0,90.0,0.0
12544,2011-11-03 16:15:00,2011-11-03 16:15:00,1,316.7,134,18,4,Spain,35,0,316.70001220703125,1.0,0,4,1,2,7,Loyal,0.5935732361883174,,,,,,2009-12-01 00:00:00,546,0,1,0.9202453727086484,0.0,0.0158648860999588,1.489627223352277e-11,0.1169978312658057,0.901819930233263,-0.4300075,0.017172106,0.4471796,Lost Cause,90.0,90.0,0.0
12545,2011-09-25 13:39:00,2011-03-25 12:04:00,2,832.39,517,41,5,Spain,74,184,416.1950073242188,0.3260869565217391,0,3,2,3,8,Potential Loyal,0.6803984133571469,,,,,,2011-03-25 12:04:00,66,1,1,0.9202453727086484,0.0,0.0158648860999588,1.489627223352277e-11,0.24489135858195768,0.8317608550002786,0.2511841,0.65379465,0.40261054,Persuadable,0.9782608695652174,0.9782608695652174,102.26892794046408
12546,2011-10-24 12:09:00,2011-09-23 09:44:00,2,1021.5,628,58,8,Spain,46,31,510.75,1.935483870967741,0,4,2,3,9,Loyal,0.7827254300220812,,,,,,2009-12-01 00:00:00,546,0,1,0.9202453727086484,0.0,0.0158648860999588,1.489627223352277e-11,0.06923105598399006,0.8555388094147606,-0.80276185,0.02249786,0.8252597,Lost Cause,5.806451612903226,5.806451612903226,0.0
12547,2011-05-26 12:38:00,2010-07-27 13:55:00,3,299.58002,306,12,4,Spain,197,302,99.86000569661458,0.2980132450331126,0,2,3,2,7,At Risk,0.5253748507267599,0.9339557337084892,565.854148838534,0.0099027362483811,1.4865513023330345e-12,1.1242147915225842,2011-05-26 12:38:00,4,0,0,0.9339557337084892,565.854148838534,0.0099027362483811,1.4865513023330345e-12,0.29799338969373895,1.1343325582878618,0.04534606,0.13002205,0.08467599,Sure-Thing,0.8940397350993378,0.8940397350993378,4.048442315092343
12548,2011-06-26 15:35:00,2011-06-26 15:35:00,1,67.200005,48,4,2,Spain,165,0,67.20000457763672,1.0,0,3,1,1,5,Potential Loyal,0.2442190502882155,,,,,,2009-12-01 00:00:00,546,0,1,0.9202453727086484,0.0,0.0158648860999588,1.489627223352277e-11,0.13114487401382646,0.9165037189598891,-0.33709353,0.023438895,0.36053243,Lost Cause,90.0,90.0,0.0
12549,2010-05-13 12:05:00,2010-01-11 12:29:00,5,1570.68,1365,37,6,USA,575,121,314.1360107421875,1.2396694214876034,0,1,4,4,9,At Risk,0.591343256496972,0.1782514315785433,161.98611315719208,0.0327933953606433,359.91085996142976,1440.0000259154883,2010-05-13 12:05:00,382,0,0,0.1782514315785433,161.98611315719208,0.0327933953606433,359.91085996142976,0.3050582996895445,1.145864399629424,0.3352722,0.353998,0.018725801,Persuadable,3.71900826446281,3.71900826446281,391.68992680539924
12550,2011-09-21 14:35:00,2011-09-21 14:35:00,1,824.83,564,56,7,Spain,78,0,824.8300170898438,1.0,0,3,1,3,7,Potential Loyal,0.7259940499336865,,,,,,2009-12-01 00:00:00,546,0,1,0.9202453727086484,0.0,0.0158648860999588,1.489627223352277e-11,0.11106234284183172,0.895798426122929,-0.43285474,0.014037257,0.446892,Lost Cause,90.0,90.0,0.0
12551,2010-12-17 11:23:00,2010-12-17 11:23:00,1,168.0,100,10,1,Spain,357,0,168.0,1.0,0,2,1,1,4,Lost,0.0,,,,,,2010-12-17 11:23:00,164,1,0,0.9202453727086484,0.0,0.0158648860999588,1.489627223352277e-11,0.14406306057372278,1.4139019744903458,-0.37551126,0.022290774,0.39780203,Lost Cause,90.0,90.0,0.0
12552,2011-10-31 12:11:00,2011-10-31 12:11:00,1,317.82,85,19,5,Italy,39,0,317.82000732421875,1.0,0,4,1,2,7,Loyal,0.6278235897899879,,,,,,2009-12-01 00:00:00,546,0,1,0.9202453727086484,0.0,0.0158648860999588,1.489627223352277e-11,0.11519666579691087,0.8999841246313772,-0.53818583,0.009585711,0.5477716,Lost Cause,90.0,90.0,0.0
12553,2011-12-01 16:38:00,2010-10-12 13:35:00,12,4104.75,2297,108,9,France,7,415,342.0625,0.8674698795180723,0,5,5,5,15,Champions,0.7950910679236889,0.969016386610093,2276.3296491394585,0.0289068081257238,8.268551387370554e-16,2.831690865962924,2011-05-19 12:29:00,11,0,1,0.969016386610093,2276.3296491394585,0.0289068081257238,8.268551387370554e-16,0.278848386810948,1.1042185022401612,-0.4858395,0.44662875,0.93246824,Lost Cause,2.602409638554217,2.602409638554217,0.0
12554,2010-09-17 12:29:00,2010-09-17 12:29:00,1,384.5,237,25,6,Spain,448,0,384.5,1.0,0,1,1,2,4,Lost,0.7161331944937567,,,,,,2010-09-17 12:29:00,255,0,0,0.9202453727086484,0.0,0.0158648860999588,1.489627223352277e-11,0.1097305473076938,0.894458359539952,-0.47292554,0.0062684976,0.47919405,Lost Cause,90.0,90.0,0.0
12556,2011-10-20 13:06:00,2011-07-11 13:35:00,2,603.71,358,100,8,Spain,49,100,301.8550109863281,0.6,0,4,2,2,8,Loyal,0.7658671585702435,,,,,,2009-12-01 00:00:00,546,0,1,0.9202453727086484,0.0,0.0158648860999588,1.489627223352277e-11,0.18699179834159516,0.9794599274390468,-0.37753716,0.3151705,0.69270766,Lost Cause,1.8,1.8,0.0
12557,2011-11-23 16:59:00,2009-12-17 10:39:00,8,18716.14,6782,15,3,Spain,15,706,2339.517578125,0.3399433427762039,0,5,4,5,14,Champions,0.3560328563250607,0.945149021589916,5226.812671834081,0.0113271559872427,2.8807910621877427e-10,2.435966007104936,2011-03-28 16:41:00,63,1,1,0.945149021589916,5226.812671834081,0.0113271559872427,2.8807910621877427e-10,0.35988675313213153,0.5659865055425485,-0.027495325,0.96957266,0.997068,Sleeping Dog,1.019830028328612,1.019830028328612,0.0
12558,2011-12-02 10:41:00,2011-12-02 10:41:00,1,269.96,196,11,4,USA,7,0,269.9599914550781,1.0,0,5,1,1,7,Loyal,0.4829551395799015,,,,,,2009-12-01 00:00:00,546,0,1,0.9202453727086484,0.0,0.0158648860999588,1.489627223352277e-11,0.11483277866285804,0.8996141463539276,-0.40907237,0.020442877,0.42951524,Lost Cause,90.0,90.0,0.0
12559,2011-02-02 09:49:00,2011-01-24 10:12:00,2,525.71,281,20,5,Germany,310,8,262.8550109863281,2.0,0,2,2,2,6,Lost,0.5416061067034597,,,,,,2011-02-02 09:49:00,117,1,0,0.9202453727086484,0.0,0.0158648860999588,1.489627223352277e-11,0.07006718350206337,2.907081969268974,-0.70650023,0.013243164,0.7197434,Lost Cause,22.5,22.5,0.0
12560,2011-12-04 13:54:00,2011-07-19 15:55:00,2,1918.01,1098,90,8,Germany,4,137,959.0050048828124,0.437956204379562,0,5,2,4,11,Loyal,0.7670129613194061,,,,,,2009-12-01 00:00:00,546,0,1,0.9202453727086484,0.0,0.0158648860999588,1.489627223352277e-11,0.22472580915263302,1.027132030970015,0.022845685,0.6091042,0.58625853,Sure-Thing,1.313868613138686,1.313868613138686,28.7857139350608
12561,2011-02-10 11:39:00,2011-02-10 11:39:00,1,238.85,177,16,5,Germany,302,0,238.8500061035156,1.0,0,2,1,1,4,Lost,0.523088434718137,,,,,,2011-02-10 11:39:00,109,1,0,0.9202453727086484,0.0,0.0158648860999588,1.489627223352277e-11,0.11324345753679703,1.7987003419612309,-0.370092,0.031618614,0.40171063,Lost Cause,90.0,90.0,0.0
12562,2011-12-01 17:20:00,2010-09-30 13:13:00,9,4426.92,2297,112,9,France,7,427,491.87999131944446,0.6323185011709602,0,5,5,5,15,Champions,0.7467997943455176,0.9326726977870642,1503.2280882004238,0.0210688223787018,2.130567092073272e-14,4.172226013536017,2011-05-25 12:44:00,5,0,1,0.9326726977870642,1503.2280882004238,0.0210688223787018,2.130567092073272e-14,0.3620293057530732,1.2481904911693005,-0.47520608,0.5151142,0.99032027,Lost Cause,1.8969555035128804,1.8969555035128804,0.0
12563,2010-10-27 09:52:00,2010-10-27 09:52:00,1,221.23999,112,12,3,Italy,408,0,221.239990234375,1.0,0,2,1,1,4,Lost,0.3702753674501709,,,,,,2010-10-27 09:52:00,215,0,0,0.9202453727086484,0.0,0.0158648860999588,1.489627223352277e-11,0.12154963748912408,0.9064928289489232,-0.42058375,0.020927707,0.44151145,Lost Cause,90.0,90.0,0.0
12564,2011-03-23 14:55:00,2011-03-23 14:55:00,1,402.9,130,20,3,France,260,0,402.8999938964844,1.0,0,2,1,2,5,Lost,0.2324354454625595,,,,,,2011-03-23 14:55:00,68,1,0,0.9202453727086484,0.0,0.0158648860999588,1.489627223352277e-11,0.13578850053543226,1.5000610875967246,-0.5518989,0.0061412724,0.55804014,Lost Cause,90.0,90.0,0.0
12565,2011-02-24 10:34:00,2011-02-24 10:34:00,1,145.92,80,9,3,Saudi Arabia,288,0,145.9199981689453,1.0,0,2,1,1,4,Lost,0.3712746059606044,,,,,,2011-03-03 11:43:00,88,1,0,0.9202453727086484,0.0,0.0158648860999588,1.489627223352277e-11,0.12269977690047522,1.660076741309218,-0.4896788,0.021505293,0.5111841,Lost Cause,90.0,90.0,0.0
12566,2011-09-14 14:30:00,2011-09-14 14:30:00,1,297.65,262,18,4,Germany,85,0,297.6499938964844,1.0,0,3,1,2,6,Potential Loyal,0.4685528821485968,,,,,,2009-12-01 00:00:00,546,0,1,0.9202453727086484,0.0,0.0158648860999588,1.489627223352277e-11,0.12402318748384322,0.9090525489097963,-0.39438698,0.020793129,0.41518012,Lost Cause,90.0,90.0,0.0
12567,2011-11-17 11:02:00,2010-02-11 10:30:00,15,12467.86,6017,364,10,France,22,644,831.1906901041667,0.6987577639751553,0,4,5,5,14,Champions,0.7989534082013374,0.9792424862968556,4205.752511657371,0.0217624921707288,3.750366444232815,53.33332825769442,2011-05-22 13:01:00,8,0,1,0.9792424862968556,4205.752511657371,0.0217624921707288,3.750366444232815,0.29439053299268425,1.1285406325131335,-0.04062718,0.9535813,0.99420846,Sleeping Dog,2.0962732919254656,2.0962732919254656,0.0
12568,2010-03-05 09:15:00,2010-03-05 09:15:00,1,52.0,47,4,4,Germany,644,0,52.0,1.0,0,1,1,1,3,Lost,0.486449878007293,,,,,,2010-03-05 09:15:00,451,0,0,0.9202453727086484,0.0,0.0158648860999588,1.489627223352277e-11,0.11799438841528902,0.902838875109822,-0.25526297,0.030268727,0.2855317,Lost Cause,90.0,90.0,0.0
12569,2011-12-07 16:24:00,2011-04-01 13:47:00,32,3152.69,1747,91,8,Germany,1,250,98.52156066894533,3.84,0,5,5,5,15,Champions,0.5149425448908707,0.9065042648933412,2054.749850372889,0.1120064049797522,49.39127798245097,721.1541075192272,2011-05-05 09:23:00,25,0,1,0.9065042648933412,2054.749850372889,0.1120064049797522,49.39127798245097,0.019661335195742275,0.812279452797762,-0.8154791,0.1503221,0.9658012,Lost Cause,11.52,11.52,0.0
12571,2011-10-31 10:19:00,2011-08-10 12:35:00,2,519.61,523,31,6,France,39,81,259.80499267578125,0.7407407407407407,0,4,2,2,8,Loyal,0.7292349830226791,,,,,,2009-12-01 00:00:00,546,0,1,0.9202453727086484,0.0,0.0158648860999588,1.489627223352277e-11,0.17242402162605508,0.9622185455023857,-0.6693044,0.04841635,0.71772075,Lost Cause,2.2222222222222223,2.2222222222222223,0.0
12572,2011-12-01 09:20:00,2011-10-19 08:20:00,2,912.42,446,52,8,Germany,8,43,456.2099914550781,1.3953488372093024,0,5,2,3,10,Loyal,0.734289932675145,,,,,,2009-12-01 00:00:00,546,0,1,0.9202453727086484,0.0,0.0158648860999588,1.489627223352277e-11,0.11035131791742948,0.8950824862007536,-0.71285045,0.021664007,0.7345145,Lost Cause,4.186046511627907,4.186046511627907,0.0
12573,2011-04-26 15:52:00,2010-08-31 17:25:00,5,717.41003,479,107,9,France,226,237,143.4820068359375,0.6329113924050632,0,2,4,3,9,At Risk,0.7037961786826661,0.9420657563733628,943.1412075547056,0.0184803645737748,0.0762585096962889,0.5059732138958246,2011-04-26 15:52:00,34,0,0,0.9420657563733628,943.1412075547056,0.0184803645737748,0.0762585096962889,0.28533112797110616,1.1142348370973916,-0.24974671,0.16915616,0.41890287,Lost Cause,1.8987341772151898,1.8987341772151898,0.0
12574,2011-01-28 09:20:00,2011-01-28 09:20:00,1,182.45,59,10,4,France,315,0,182.4499969482422,1.0,0,2,1,1,4,Lost,0.4972251778001793,,,,,,2011-01-28 09:20:00,122,1,0,0.9202453727086484,0.0,0.0158648860999588,1.489627223352277e-11,0.11542467710275828,1.7647096869499614,-0.3306234,0.041809034,0.3724324,Lost Cause,90.0,90.0,0.0
12575,2010-09-08 13:09:00,2010-07-01 09:15:00,2,568.82,312,33,4,France,456,69,284.4100036621094,0.8695652173913044,0,1,2,2,5,Lost,0.569998871050961,,,,,,2010-09-08 13:09:00,264,0,0,0.9202453727086484,0.0,0.0158648860999588,1.489627223352277e-11,0.1675064723628116,0.9565347090010445,-0.4946538,0.10774682,0.6024006,Lost Cause,2.608695652173913,2.608695652173913,0.0
12576,2011-11-04 10:11:00,2010-07-01 13:46:00,8,2062.72,1492,113,8,Poland,35,490,257.8399963378906,0.489795918367347,0,4,4,4,12,Loyal,0.7352243522000983,0.9522760742634426,1057.8835953513046,0.0162987359602559,179.9556870202205,1439.9999760219346,2011-05-05 15:08:00,25,0,1,0.9522760742634426,1057.8835953513046,0.0162987359602559,179.9556870202205,0.2839704971733402,1.1121175189850603,0.04130417,0.9729331,0.93162894,Sure-Thing,1.469387755102041,1.469387755102041,15.648784635509234
12577,2011-11-04 13:24:00,2009-12-03 19:31:00,8,1627.3,1190,256,10,France,34,700,203.4125061035156,0.3428571428571428,0,4,4,4,12,Loyal,0.8336556163549871,0.8427423367560006,707.6363564431033,0.0071362184037197,83.29025925802321,185.68668843020325,2010-12-15 16:21:00,166,1,1,0.8427423367560006,707.6363564431033,0.0071362184037197,83.29025925802321,0.32495959235587385,0.6268196126158364,-0.0048357844,0.9931432,0.997979,Sleeping Dog,1.0285714285714285,1.0285714285714285,0.0
