CustomerID,LastPurchase,FirstPurchase,NumTransactions,TotalSpend,TotalItems,UniqueProducts,UniqueCategories,PrimaryCountry,Recency,CustomerLifespan,AOV,PurchaseFreqPerMonth,IsUK,R_Score,F_Score,M_Score,RFM_Score,CustomerSegment,behavioral_entropy,p_alive,predicted_clv_12m,mu,alpha,beta
13505,2011-09-28 11:56:00,2011-04-21 12:07:00,4,3633.6301,2467,181,9,Switzerland,72,159,908.4075317382812,0.7547169811320755,0,3,3,5,11,Potential Loyal,0.757132260588377,,,0.02500117436745759,1.7036715502247535e-12,2.4765519324666334
13506,2011-01-27 13:53:00,2010-09-05 12:33:00,5,1639.2,1174,55,9,United Kingdom,315,144,327.839990234375,1.0416666666666667,1,2,4,4,10,At Risk,0.775821675537777,0.7438071486638822,1191.0091333252042,0.034708829677211436,3.1832282450525513e-15,5.1932942573763174
13507,2011-12-06 13:13:00,2011-07-17 11:50:00,4,2479.16,1597,146,10,United Kingdom,2,142,619.7899780273438,0.8450704225352113,1,5,3,4,12,Loyal,0.7840071833839292,,,0.028157575730472516,2.6406848643942363e-13,3.1160576703431637
13508,2011-04-10 11:58:00,2010-03-07 11:58:00,2,287.05,180,27,6,United Kingdom,243,399,143.52499389648438,0.150375939849624,1,2,2,1,5,Lost,0.5601995995762366,,,,,
13509,2011-12-01 10:10:00,2010-07-20 12:10:00,7,1099.72,1213,26,5,United Kingdom,8,498,157.10285295758928,0.4216867469879518,1,5,4,3,12,Loyal,0.5814931014055812,0.9108050345101967,904.2940660235536,0.014030399214759988,2.2063446945995138e-14,0.07202460640985757
13510,2011-12-08 13:46:00,2009-12-21 11:53:00,11,4558.29,3044,176,9,United Kingdom,0,717,414.3900035511364,0.4602510460251046,1,5,5,5,15,Champions,0.7840142186424225,0.7816216220785811,1303.2284945150225,0.013945842568365976,143.96209467429594,1439.9999673059278
13511,2010-02-01 12:10:00,2010-02-01 12:10:00,1,282.76,60,5,2,United Kingdom,676,0,282.760009765625,1.0,1,1,1,1,3,Lost,0.2922852532386289,,,,,
13512,2011-03-24 10:03:00,2010-05-05 13:22:00,4,713.39,419,31,6,United Kingdom,260,322,178.34750366210938,0.3726708074534162,1,2,3,3,8,At Risk,0.6748940588747306,0.9153360139941803,719.0169600924077,0.012389202959326245,2.7436667288803894e-13,9.184660664305547
13513,2011-08-05 11:50:00,2010-02-22 16:36:00,3,824.59,364,32,5,United Kingdom,126,528,274.86334228515625,0.1704545454545454,1,3,3,3,9,Potential Loyal,0.6107057094133875,,,0.005673210212890481,5.355724093694347e-14,0.34125796137394393
13514,2011-09-27 09:39:00,2010-01-26 15:11:00,4,815.9,288,15,6,United Kingdom,73,608,203.9750061035156,0.1973684210526315,1,3,3,3,9,Potential Loyal,0.5699054358208999,0.6974968129438691,370.45109668439704,0.006570606377398909,3.929164337082525e-12,0.1813696936587479
13515,2011-09-28 11:26:00,2010-03-05 11:58:00,6,1265.82,819,64,10,United Kingdom,72,571,210.9699910481771,0.3152364273204903,1,3,4,4,11,Potential Loyal,0.8927308778542241,0.9099064979824221,557.4950439484682,0.010489906702699054,7.371549089458748e-12,2.761291406241868
13516,2011-11-18 13:15:00,2010-10-18 08:52:00,4,1685.26,1114,55,5,United Kingdom,20,396,421.3150024414063,0.303030303030303,1,4,3,4,11,Loyal,0.6221697038668164,,,0.010096360604855272,1.3482628723414142e-14,0.18034463568151948
13517,2011-10-11 11:43:00,2011-06-13 08:44:00,3,2128.42,1369,125,10,United Kingdom,59,120,709.4733072916666,0.75,1,3,3,4,10,Potential Loyal,0.8487012599165158,,,0.024974160773488897,3.1836954476951497e-12,2.127997928793813
13518,2011-09-15 10:29:00,2011-09-15 10:29:00,1,659.44,392,36,8,United Kingdom,85,0,659.4400024414062,1.0,1,3,1,3,7,Potential Loyal,0.7671402903307463,,,,,
13519,2011-09-22 18:24:00,2010-09-23 11:45:00,2,343.21,133,19,4,United Kingdom,77,364,171.60499572753906,0.1648351648351648,1,3,2,2,7,Potential Loyal,0.5679017502721835,,,,,
13520,2011-10-12 10:20:00,2009-12-17 11:11:00,11,5669.4,3258,80,8,Switzerland,58,663,515.3999911221591,0.4977375565610859,0,4,5,5,14,Champions,0.6486290902765367,0.9485194684354401,2031.7292709547107,0.01656710470131472,1.5332035627279085e-11,2.8433251946238967
13521,2011-12-08 13:50:00,2011-11-29 15:09:00,3,1092.39,733,312,10,United Kingdom,0,8,364.1300048828125,3.0,1,5,3,3,11,Loyal,0.7887437433173422,,,0.33537767420598996,5.508489483514818e-15,5.350409290596662
13522,2011-11-09 15:11:00,2011-11-09 15:11:00,1,125.8,44,5,3,United Kingdom,29,0,125.8000030517578,1.0,1,4,1,1,6,Loyal,0.419821544602648,,,,,
13523,2011-11-06 15:11:00,2010-11-02 14:55:00,6,5101.52,2354,177,10,United Kingdom,32,369,850.2533365885416,0.4878048780487805,1,4,4,5,13,Champions,0.726815844496493,0.9314341879366328,3603.8205916774423,0.013550420684791228,143.96317110998362,720.0000243989812
13524,2011-10-30 12:34:00,2011-05-04 12:26:00,5,680.18,324,17,4,United Kingdom,40,179,136.03599853515624,0.8379888268156425,1,4,4,3,11,Loyal,0.4849339472979807,,,0.027932089626576735,3.209358817875856e-14,1.8252486432112285
13525,2011-11-25 12:01:00,2011-04-05 15:36:00,2,628.78,394,5,4,United Kingdom,14,233,314.3900146484375,0.2575107296137339,1,5,2,3,10,Loyal,0.2704335257626183,,,,,
13526,2009-12-01 13:13:00,2009-12-01 12:56:00,2,1182.0,1911,29,6,United Kingdom,737,0,591.0,2.0,1,1,2,3,6,Lost,0.4408379476092026,,,,,
13527,2011-11-06 12:04:00,2010-01-21 12:37:00,12,4653.7397,2754,264,10,United Kingdom,33,653,387.8116455078125,0.5513016845329249,1,4,5,5,14,Champions,0.6980039513785047,0.9737374017038583,1817.2971340410575,0.016823366018428418,21.772451174150298,240.0000053531324
13529,2011-09-22 09:15:00,2011-05-19 11:50:00,2,307.76,74,15,4,United Kingdom,78,125,153.8800048828125,0.48,1,3,2,2,7,Potential Loyal,0.5582572137727156,,,,,
13530,2010-03-15 14:10:00,2010-03-15 14:10:00,1,402.98,272,18,4,United Kingdom,633,0,402.9800109863281,1.0,1,1,1,2,4,Lost,0.5056140189347587,,,,,
13531,2011-05-18 16:56:00,2009-12-03 15:20:00,6,1738.52,600,44,6,United Kingdom,204,531,289.7533365885417,0.3389830508474576,1,2,4,4,10,At Risk,0.5102001824107677,0.961861303790203,1024.3539129893447,0.009415181240777956,287.9743994909004,1440.000009328991
13532,2011-11-06 12:25:00,2011-11-06 12:25:00,1,210.31,129,66,8,United Kingdom,33,0,210.30999755859372,1.0,1,4,1,1,6,Loyal,0.6214262605407662,,,,,
13533,2011-06-10 11:54:00,2011-03-17 12:47:00,3,270.79,204,61,8,United Kingdom,182,84,90.26333618164062,1.0714285714285714,1,3,3,1,7,Potential Loyal,0.602599314506004,,,0.02354588256180022,119.93599576576358,239.99999905562822
13534,2011-12-07 14:52:00,2010-07-07 15:00:00,35,7720.9,3869,163,8,United Kingdom,1,517,220.59714006696427,2.0309477756286265,1,5,5,5,15,Champions,0.477351149975609,0.9880985297336058,3592.8188462317976,0.050203483520982424,185.69836261118394,960.2618178830309
13535,2010-11-02 11:49:00,2010-11-02 11:49:00,1,89.5,10,1,1,United Kingdom,402,0,89.5,1.0,1,2,1,1,4,Lost,0.0,,,,,
13536,2011-12-08 16:38:00,2011-09-25 13:30:00,7,3448.29,2136,91,9,United Kingdom,0,74,492.6128627232143,2.8378378378378377,1,5,4,5,14,Champions,0.796322713812847,,,0.0917257779404548,0.0009950538076530899,0.000995053829840852
13537,2010-10-10 12:45:00,2010-09-14 10:41:00,2,717.85,337,38,7,United Kingdom,425,26,358.92498779296875,2.0,1,1,2,3,6,Lost,0.7502905966654257,,,,,
13538,2011-10-27 16:34:00,2010-02-02 12:47:00,12,3112.73,963,105,8,United Kingdom,42,632,259.3941650390625,0.569620253164557,1,4,5,5,14,Champions,0.651701365233091,0.9295643023014899,1218.7358273516368,0.018982611206374733,2.630316337045794e-12,2.1353764894997793
13539,2011-09-15 10:18:00,2010-04-28 12:04:00,7,1569.36,710,69,8,United Kingdom,85,504,224.19428362165175,0.4166666666666666,1,3,4,4,11,Potential Loyal,0.6430054931259611,0.9471196195726783,944.2163108497069,0.013863408468582545,5.016653168341917e-13,62.192944140878964
13540,2010-08-29 14:20:00,2010-02-22 09:22:00,3,632.39,189,26,4,United Kingdom,466,188,210.7966715494792,0.4787234042553192,1,1,3,3,7,At Risk,0.3187885303361251,,,0.0106270267388139,359.9711181105247,720.0000076305614
13541,2010-10-08 16:37:00,2010-05-18 16:15:00,2,785.25,279,10,4,United Kingdom,426,143,392.625,0.4195804195804196,1,1,2,3,6,Lost,0.4823354490820785,,,,,
13542,2010-11-28 11:24:00,2009-12-10 19:53:00,17,4006.17,815,98,10,United Kingdom,376,352,235.6570542279412,1.4488636363636365,1,2,5,5,12,At Risk,0.6175463015172029,0.22356536577434113,504.50621500207205,0.048206912856380145,3.6125697522531876e-14,4.361465456956278
13543,2010-03-15 13:34:00,2010-01-21 14:30:00,2,1439.61,329,37,5,United Kingdom,633,52,719.8049926757812,1.1538461538461535,1,1,2,4,7,Lost,0.6504735821593443,,,,,
13544,2011-10-31 11:57:00,2010-03-05 11:31:00,6,829.0,358,219,10,United Kingdom,39,605,138.16666666666666,0.2975206611570248,1,4,4,3,11,Loyal,0.7671439291612605,0.9339276046639775,601.789723178868,0.008270925865359817,5.5159790566748335,27.692307874282605
13545,2010-11-14 11:27:00,2010-06-13 11:49:00,2,374.63998,257,54,7,United Kingdom,390,153,187.3199920654297,0.3921568627450981,1,2,2,2,6,Lost,0.716586561166054,,,,,
13546,2011-11-27 14:50:00,2010-10-11 17:23:00,5,1092.14,589,95,8,United Kingdom,11,411,218.4280029296875,0.364963503649635,1,5,4,3,12,Loyal,0.7220738082871232,0.9311108457525671,981.5308967207867,0.012139085407566915,4.988653298003205e-13,0.15601415474670322
13547,2010-10-27 14:14:00,2010-10-27 14:14:00,1,172.98,81,43,9,United Kingdom,407,0,172.97999572753906,1.0,1,2,1,1,4,Lost,0.641562458536731,,,,,
13548,2011-09-04 14:50:00,2010-08-25 13:44:00,3,908.99,565,169,9,United Kingdom,95,375,302.9966634114583,0.24,1,3,3,3,9,Potential Loyal,0.7046307563204048,,,0.007999022153006602,5.41712968645778e-14,0.28780206283761367
13549,2011-11-14 09:20:00,2010-11-17 12:17:00,8,1005.8,554,44,9,United Kingdom,25,361,125.7249984741211,0.6648199445983379,1,4,4,3,11,Loyal,0.8688725105780407,0.9553526307102143,1147.8971855860598,0.022106950766269062,4.674647335196386e-12,2.785184455193757
13550,2010-11-21 15:24:00,2010-11-21 15:24:00,1,349.51,454,40,6,United Kingdom,382,0,349.510009765625,1.0,1,2,1,2,5,Lost,0.5517080138125984,,,,,
13551,2011-01-24 14:46:00,2010-02-11 15:01:00,2,244.19998,36,5,1,United Kingdom,318,346,122.09999084472656,0.1734104046242774,1,2,2,1,5,Lost,0.0,,,,,
13552,2011-10-04 15:19:00,2010-02-19 13:28:00,22,6978.92,2654,162,10,United Kingdom,65,592,317.2236328125,1.114864864864865,1,3,5,5,13,Champions,0.8037002042209868,0.9777469774774918,2830.4305714247143,0.023733780440340004,160.52620631999116,424.1503337098427
13553,2010-02-03 12:21:00,2010-02-03 12:21:00,1,517.8,206,85,5,United Kingdom,674,0,517.7999877929688,1.0,1,1,1,2,4,Lost,0.5076722304240677,,,,,
13554,2010-11-24 15:05:00,2010-09-19 12:39:00,7,1635.33,580,155,10,United Kingdom,379,66,233.61856515066964,3.1818181818181817,1,2,4,4,10,At Risk,0.7549616932615758,0.21052754586632624,407.4044573191083,0.09078520691998003,239.75320621350642,1439.9999668368446
13555,2011-09-27 12:36:00,2010-01-19 13:20:00,13,8999.19,4827,264,8,United Kingdom,73,615,692.2454176682693,0.6341463414634146,1,3,5,5,13,Champions,0.7354542576586677,0.9769460892540084,3394.3963870789744,0.014630968174188089,18.94851218651218,53.74838691705681
13556,2010-10-06 16:44:00,2010-09-30 09:01:00,2,200.82,134,8,4,United Kingdom,428,6,100.41000366210938,2.0,1,1,2,1,4,Lost,0.4270840844247938,,,,,
13557,2011-11-11 15:24:00,2009-12-08 17:41:00,13,3032.26,2398,126,9,United Kingdom,27,702,233.2507699819712,0.5555555555555556,1,4,5,5,14,Champions,0.7634874982864852,0.9252243638302582,1428.9215262218336,0.01715716137598734,0.7325827557560147,9.350649191474492
13558,2011-12-04 11:24:00,2011-10-02 13:01:00,4,605.06,344,123,10,United Kingdom,5,62,151.26499938964844,1.9354838709677415,1,5,3,2,10,Loyal,0.7992442561182684,,,0.06355999998153461,1.2398741840969816e-13,1.3959807045116541
13559,2010-07-15 09:52:00,2010-06-14 11:52:00,2,990.0,360,1,1,United Kingdom,512,30,495.0,2.0,1,1,2,3,6,Lost,0.0,,,,,
13560,2011-12-02 13:11:00,2011-12-02 13:11:00,1,174.37,64,32,8,United Kingdom,6,0,174.3699951171875,1.0,1,5,1,1,7,Loyal,0.6906339522717497,,,,,
13561,2011-05-08 12:39:00,2010-02-28 13:42:00,11,1820.72,1136,131,10,United Kingdom,215,433,165.51999733664772,0.7621247113163973,1,2,5,4,11,At Risk,0.7907262550721795,0.975257022944647,1260.0959618802092,0.023050816155145044,20.508768590809545,205.71428393927727
13562,2011-09-19 10:51:00,2010-01-14 16:33:00,8,4838.1797,1603,88,7,United Kingdom,81,612,604.7724609375,0.3921568627450981,1,3,4,5,12,Potential Loyal,0.6288236890442113,0.9439404602912669,1763.1017018847042,0.011423921508593792,205.68322613316317,1440.0000036452311
13563,2011-09-16 14:45:00,2011-07-22 17:21:00,2,777.53,209,49,8,United Kingdom,83,55,388.7650146484375,1.090909090909091,1,3,2,3,8,Potential Loyal,0.8214422242495585,,,,,
13564,2010-12-20 16:50:00,2009-12-02 11:55:00,36,16630.8,9206,483,10,United Kingdom,353,383,461.96668836805554,2.8198433420365534,1,2,5,5,12,At Risk,0.8432468610361995,0.09706013998625444,836.8760987810826,0.06577799630650433,23.583587031559347,76.47394887248197
13565,2011-11-20 14:33:00,2010-10-24 15:51:00,3,414.8,260,45,8,United Kingdom,18,391,138.26666259765625,0.2301790281329923,1,5,3,2,10,Loyal,0.689826257397003,,,0.007654127854870019,2.382919223058979e-13,5.875240670232719
13566,2011-10-30 11:59:00,2010-03-10 12:22:00,5,1704.27,1259,262,9,United Kingdom,40,598,340.85400390625,0.2508361204013378,1,4,4,4,12,Loyal,0.8110037337029132,0.6397159178093151,459.35783789832203,0.008347450572018238,2.1821568677084357e-11,2.5300999619922564
13567,2010-10-07 12:51:00,2010-06-16 12:48:00,4,1083.69,645,180,10,United Kingdom,427,113,270.9224853515625,1.0619469026548674,1,1,3,3,7,At Risk,0.7877360568386576,0.5024749326103147,483.54245609693504,0.026556167919563396,79.92781500181553,240.00000287171457
13568,2011-06-19 14:42:00,2011-06-19 14:42:00,1,192.85,70,41,8,United Kingdom,172,0,192.8500061035156,1.0,1,3,1,1,5,Potential Loyal,0.8151699120416922,,,,,
13569,2011-11-22 13:07:00,2010-10-07 13:05:00,4,892.27997,401,139,10,United Kingdom,16,411,223.0699920654297,0.291970802919708,1,5,3,3,11,Loyal,0.8606522606049926,0.5185419496760131,508.0370600640515,0.009732331503109492,1.8834026592000814e-12,0.10174463437783209
13570,2011-04-10 13:36:00,2011-04-10 13:36:00,1,239.49,161,27,8,United Kingdom,242,0,239.4900054931641,1.0,1,2,1,1,4,Lost,0.6172958318121485,,,,,
13571,2011-11-27 10:47:00,2009-12-08 13:02:00,26,4536.54,3189,261,9,United Kingdom,12,718,174.48230919471155,1.086350974930362,1,5,5,5,15,Champions,0.8196935897728111,0.9907650651734745,1672.805179560065,0.032113795694776376,0.0003710014108569376,0.0003710019805204319
13572,2011-05-18 11:59:00,2011-05-18 11:59:00,1,1384.25,534,32,4,United Kingdom,205,0,1384.25,1.0,1,2,1,4,7,Lost,0.4088707223984556,,,,,
13573,2011-10-20 14:33:00,2010-03-12 16:06:00,6,915.02,659,72,9,United Kingdom,49,586,152.50333658854166,0.3071672354948805,1,4,4,3,11,Loyal,0.7731901232737463,0.9255544978192987,666.4400069763981,0.008519783893145748,41.11969726144123,205.714289473855
13574,2010-10-24 13:28:00,2010-10-24 13:28:00,1,421.25,316,84,9,United Kingdom,410,0,421.25,1.0,1,1,1,2,4,Lost,0.7310980443765182,,,,,
13575,2011-11-16 13:14:00,2011-06-16 14:24:00,5,732.07,449,41,9,United Kingdom,22,152,146.41400146484375,0.986842105263158,1,4,4,3,11,Loyal,0.8305072932913893,,,0.032690119299213005,6.821576352232854e-13,3.3369390861967063
13576,2011-11-29 15:34:00,2009-12-08 15:12:00,28,11551.74,4614,145,9,United Kingdom,9,721,412.56215122767856,1.1650485436893203,1,5,5,5,15,Champions,0.5996405824188921,0.9806099255999791,3931.631061333468,0.030876536914555885,0.0007708404225638885,0.0007708404693381867
13577,2011-11-14 15:19:00,2009-12-14 16:10:00,11,3484.28,1660,101,8,United Kingdom,24,699,316.7527299360796,0.4721030042918455,1,4,5,5,14,Champions,0.6226504946176662,0.9603303496127977,1333.7752724799873,0.0134599537499193,0.10090726380828019,0.6392576983445287
13578,2010-10-26 13:44:00,2010-10-26 13:44:00,1,147.66,127,9,4,United Kingdom,408,0,147.66000366210938,1.0,1,2,1,1,4,Lost,0.277301832393387,,,,,
13579,2011-11-25 08:41:00,2010-02-18 13:53:00,5,1539.0399,764,72,9,United Kingdom,14,644,307.8079833984375,0.2329192546583851,1,5,4,4,13,Champions,0.6715087519668492,0.7925895576764179,687.6702079649399,0.007754549403429251,6.971053849915827e-14,0.018990194722532622
13580,2010-10-29 15:01:00,2010-10-29 15:01:00,1,107.75,45,5,3,United Kingdom,405,0,107.75,1.0,1,2,1,1,4,Lost,0.3388642979007177,,,,,
13581,2011-02-03 14:41:00,2010-10-21 16:30:00,2,280.53,119,32,7,United Kingdom,308,104,140.26499938964844,0.5769230769230769,1,2,2,1,5,Lost,0.6238002318361825,,,,,
13582,2010-11-15 11:34:00,2010-04-01 11:38:00,2,241.68,106,10,4,United Kingdom,389,227,120.83999633789062,0.2643171806167401,1,2,2,1,5,Lost,0.5131571141494845,,,,,
13583,2011-07-07 10:40:00,2010-01-29 13:53:00,2,1445.03,1096,92,8,United Kingdom,155,523,722.5150146484375,0.1147227533460803,1,3,2,4,9,Potential Loyal,0.7324746113254694,,,,,
13584,2011-02-06 12:49:00,2010-02-02 08:40:00,3,392.45,363,74,8,United Kingdom,306,369,130.8166707356771,0.2439024390243902,1,2,3,2,7,At Risk,0.4923167889211577,0.8700245823908072,507.0330666856243,0.008126275759343634,4.169228338853501e-12,3.654333567785357
13585,2010-06-27 12:33:00,2009-12-01 14:56:00,3,684.54,1386,29,7,United Kingdom,530,207,228.17999267578125,0.4347826086956521,1,1,3,3,7,At Risk,0.6438319154542946,0.5001907412075387,343.56445947928194,0.01442994996308904,6.238279686631648e-12,7.817151188793199
13586,2010-06-16 13:47:00,2010-06-16 13:47:00,1,131.53,39,20,6,United Kingdom,540,0,131.52999877929688,1.0,1,1,1,1,3,Lost,0.5921382255146947,,,,,
13587,2011-10-07 12:31:00,2010-02-14 13:17:00,4,1673.5,664,27,4,United Kingdom,63,599,418.375,0.2003338898163606,1,3,3,4,10,Potential Loyal,0.4095312222624485,,,0.005000360628235284,239.98640791284282,719.9999985516677
13588,2011-11-24 10:42:00,2011-03-29 15:53:00,9,2478.95,2606,131,9,United Kingdom,15,239,275.4388834635417,1.1297071129707112,1,5,5,4,14,Champions,0.7207294254292149,,,0.026115993933287063,0.005708411011858912,0.005708412065507741
13589,2011-11-25 12:10:00,2009-12-06 10:26:00,6,1120.74,293,48,10,United Kingdom,14,719,186.78999837239584,0.2503477051460361,1,5,4,3,12,Loyal,0.6799167984148382,0.6682141581550486,376.0994848502643,0.008344101186497546,1.0900456886853151e-11,2.529730472157639
13590,2011-11-28 12:54:00,2009-12-01 13:37:00,18,6349.59,5276,255,10,United Kingdom,10,726,352.75499131944446,0.7438016528925621,1,5,5,5,15,Champions,0.8151593717987983,0.9868442963117797,2755.8355099667865,0.02361405766099685,0.32083703966582855,6.5454548187252755
13591,2011-10-06 12:26:00,2009-12-14 15:44:00,7,2093.94,850,89,8,United Kingdom,64,660,299.13427734375,0.3181818181818182,1,3,4,4,11,Potential Loyal,0.74546532056484,0.9685743850753838,1178.7574237803271,0.01059221783357505,3.415001851753763e-14,3.4095273544710247
13592,2011-11-04 09:49:00,2011-03-20 14:01:00,4,247.95999,84,15,5,United Kingdom,35,228,61.98999786376953,0.5263157894736842,1,4,3,1,8,Loyal,0.5257294361448575,0.917415093369257,1164.0724927286378,0.017480611954217858,9.095054429085974e-14,2.678497406593202
13593,2011-08-23 13:35:00,2010-03-02 16:36:00,14,5514.84,2187,211,10,United Kingdom,107,538,393.91713169642856,0.7806691449814126,1,3,5,5,13,Champions,0.7688708405898355,0.9338310313574157,2539.14046729503,0.024161775003667608,3.1922399602671305,42.352938801485806
13594,2011-10-18 10:19:00,2010-08-11 10:23:00,2,533.32,396,31,8,United Kingdom,52,432,266.6600036621094,0.1388888888888889,1,4,2,2,8,Loyal,0.7168226542614435,,,,,
13595,2010-07-11 12:36:00,2010-03-03 14:42:00,3,818.22003,353,114,9,United Kingdom,516,129,272.74001057942706,0.6976744186046512,1,1,3,3,7,At Risk,0.7734853896627168,0.3815189165246849,203.35165706241708,0.023092496175217386,1.6182790240692095e-12,3.1483537041336778
13596,2011-12-04 12:01:00,2011-11-27 11:57:00,2,697.04,406,133,10,United Kingdom,5,7,348.5199890136719,2.0,1,5,2,3,10,Loyal,0.7906352927271536,,,,,
13597,2010-11-04 14:54:00,2010-11-02 09:30:00,2,396.71,231,17,7,United Kingdom,399,2,198.35499572753903,2.0,1,2,2,2,6,Lost,0.753508237875174,,,,,
13598,2011-10-23 14:28:00,2010-02-26 11:22:00,5,789.59,401,78,8,United Kingdom,46,604,157.91800537109376,0.2483443708609271,1,4,4,3,11,Loyal,0.7526422858898745,0.46660980466965074,267.81737127738245,0.0066214316941639794,89.98199941445219,359.9999823423755
13599,2011-12-08 16:10:00,2009-12-01 12:30:00,33,10167.63,6494,235,10,United Kingdom,0,737,308.1099964488636,1.3432835820895523,1,5,5,5,15,Champions,0.7975485157308136,0.9862402824712773,3501.0267309643677,0.031241452860616973,108.90686925285496,409.9238351989467
13600,2011-01-31 15:27:00,2010-03-15 17:16:00,2,518.42,599,35,7,United Kingdom,311,321,259.2099914550781,0.1869158878504673,1,2,2,2,6,Lost,0.2987123309655252,,,,,
13601,2011-10-25 17:31:00,2010-06-11 15:03:00,4,1185.14,972,160,9,United Kingdom,44,501,296.2850036621094,0.2395209580838323,1,4,3,3,10,Loyal,0.7932133712696985,0.9268369610456907,875.2914542508754,0.007982401678930297,9.547465575396876e-12,0.290281293254233
13602,2011-10-06 11:47:00,2010-05-28 11:49:00,4,1025.17,538,49,8,United Kingdom,64,495,256.2925109863281,0.2424242424242424,1,3,3,3,9,Potential Loyal,0.8267504837754504,0.6947579696391074,516.0748436299605,0.008064538924503144,6.60418953954735e-15,1.315630195217227
13603,2011-11-13 15:57:00,2011-11-13 15:57:00,1,164.34,164,27,8,United Kingdom,25,0,164.33999633789062,1.0,1,4,1,1,6,Loyal,0.7273786252593052,,,,,
13604,2010-02-19 12:02:00,2010-02-19 12:02:00,1,717.62,242,21,3,United Kingdom,658,0,717.6199951171875,1.0,1,1,1,3,5,Lost,0.4347242553522195,,,,,
13605,2010-11-17 17:16:00,2010-05-17 15:46:00,2,522.67,425,50,8,United Kingdom,386,184,261.3349914550781,0.3260869565217391,1,2,2,2,6,Lost,0.7672072669550798,,,,,
13606,2011-11-10 17:46:00,2011-02-01 11:42:00,3,280.54,279,40,5,United Kingdom,28,282,93.51333618164062,0.3191489361702127,1,4,3,1,8,Loyal,0.5346549415690761,,,0.01062877204959212,1.4176379273578555e-13,3.619586493770763
13607,2011-10-30 16:17:00,2010-11-02 11:48:00,2,1078.31,468,110,10,United Kingdom,39,362,539.155029296875,0.1657458563535911,1,4,2,3,9,Loyal,0.7437093308577131,,,,,
13608,2010-06-17 12:28:00,2010-06-17 12:28:00,1,236.2,113,31,7,United Kingdom,540,0,236.1999969482422,1.0,1,1,1,1,3,Lost,0.7724507074980417,,,,,
13609,2010-04-25 13:26:00,2010-04-25 13:26:00,1,167.35,19,7,3,United Kingdom,592,0,167.35000610351562,1.0,1,1,1,1,3,Lost,0.4148082076782272,,,,,
13610,2011-11-27 15:38:00,2010-01-05 14:12:00,14,2168.73,906,307,10,United Kingdom,11,691,154.90928431919642,0.6078147612156295,1,5,5,4,14,Champions,0.7351167013861282,0.9598175560200004,835.6000951864706,0.020258740298508465,9.671620020799659e-15,0.1988848233800406
13611,2011-09-11 14:51:00,2009-12-03 07:57:00,10,3319.53,2002,170,9,United Kingdom,88,647,331.9530029296875,0.463678516228748,1,3,5,5,13,Champions,0.7303352064664491,0.7872435172917813,1098.0738363933244,0.015449086189756238,2.842508769227596e-13,1.1381391437594854
13612,2010-03-17 12:14:00,2010-03-17 12:14:00,1,818.29,444,50,7,United Kingdom,632,0,818.2899780273438,1.0,1,1,1,3,5,Lost,0.7789649814746115,,,,,
13613,2010-09-13 12:01:00,2010-02-17 12:40:00,5,1039.85,445,50,7,United Kingdom,452,207,207.9699951171875,0.7246376811594203,1,1,4,3,8,At Risk,0.7505245770330646,0.6157946336068448,438.38523475979116,0.014440062257719492,15.836687544849275,28.376771527725552
13614,2011-11-15 14:47:00,2010-06-06 13:42:00,6,2359.19,828,227,9,United Kingdom,23,527,393.1983235677083,0.3415559772296015,1,4,4,4,12,Loyal,0.7601568162039958,0.8018243223332854,744.7252608672942,0.011384182485857597,2.725968734120944e-12,0.9317823903503597
13615,2011-01-25 08:21:00,2010-01-28 15:43:00,8,6272.53,2910,259,9,United Kingdom,318,361,784.0662231445312,0.6648199445983379,1,2,4,5,11,At Risk,0.7736221387489737,0.8599520323871638,2953.022924906912,0.022118195395734737,5.529743422165242e-15,0.08635871054325839
13616,2010-05-20 12:59:00,2010-01-17 14:56:00,2,288.1,175,31,7,United Kingdom,567,122,144.0500030517578,0.4918032786885246,1,1,2,1,4,Lost,0.5681195091851263,,,,,
13617,2011-10-30 13:50:00,2010-08-01 15:23:00,8,1278.75,593,48,7,United Kingdom,39,454,159.84375,0.5286343612334802,1,4,4,4,12,Loyal,0.6497568662972307,0.29151648879838393,285.62018107836207,0.01758492242491634,3.287648750707123e-13,2.849976775278238
13618,2011-06-19 11:09:00,2011-06-19 11:09:00,1,177.34,246,13,4,United Kingdom,173,0,177.33999633789062,1.0,1,3,1,1,5,Potential Loyal,0.5185812783995974,,,,,
13619,2010-06-13 11:39:00,2010-02-03 14:16:00,2,230.19,83,38,8,United Kingdom,544,129,115.09500122070312,0.4651162790697674,1,1,2,1,4,Lost,0.7118518047456331,,,,,
13620,2010-06-29 15:02:00,2010-06-29 15:02:00,1,112.34,74,5,5,United Kingdom,527,0,112.33999633789062,1.0,1,1,1,1,3,Lost,0.4740306976398867,,,,,
13621,2011-08-15 08:26:00,2011-08-15 08:26:00,1,213.85,343,19,5,United Kingdom,116,0,213.8500061035156,1.0,1,3,1,1,5,Potential Loyal,0.5842717162746884,,,,,
13622,2010-01-12 13:22:00,2010-01-12 13:22:00,1,658.95,379,32,7,United Kingdom,695,0,658.9500122070312,1.0,1,1,1,3,5,Lost,0.7547023170042257,,,,,
