CustomerID,Recency,NumTransactions,TotalSpend,AOV,behavioral_entropy,IsUK,churned,duration,high_entropy
13716,268,1,138.28,138.27999877929688,0.657505451630025,1,1,268,0
13717,31,8,1763.3,220.4125061035156,0.7922016850768735,1,0,31,1
13718,245,2,306.55,153.27499389648438,0.1189853169091379,1,1,245,0
13719,14,11,2814.27,255.84272904829547,0.8531573193970237,1,0,14,1
13720,116,4,799.9,199.9750061035156,0.5785136157133661,1,1,116,0
13721,35,2,741.54,370.7699890136719,0.5549527600080836,1,0,35,0
13722,131,10,5635.41,563.541015625,0.8241756345416029,1,1,131,1
13723,216,6,1209.2,201.5333251953125,0.733744441237459,1,1,216,1
13724,636,1,213.01,213.00999450683597,0.536734327622213,1,1,636,0
13725,49,8,1980.56,247.57000732421875,0.6183380864023409,1,0,49,0
13726,38,2,1079.66,539.8300170898438,0.6514173785413663,1,0,38,0
13727,28,8,1080.05,135.00625610351562,0.7550848874906789,1,0,28,1
13728,36,16,2855.17,178.4481201171875,0.5651877198641974,1,0,36,0
13729,435,3,724.73,241.57666015625,0.5497214298295893,1,1,435,0
13730,135,2,752.6,376.2999877929688,0.559738656687407,1,1,135,0
13731,218,2,610.59,305.2950134277344,0.5092843738922166,1,1,218,0
13732,27,1,491.86002,491.8600158691406,0.5773201520915916,1,0,27,0
13733,410,2,487.03,243.51499938964844,0.789195155423376,1,1,410,1
13734,508,4,6697.89,1674.4725341796875,0.3675475450062813,1,1,508,0
13735,24,13,9813.22,754.8630558894231,0.787965780618464,1,0,24,1
13736,4,7,2766.21,395.1728515625,0.681408192601171,1,0,4,1
13737,199,1,339.6,339.6000061035156,0.4424486163664576,1,1,199,0
13738,395,1,440.93,440.9299926757813,0.6186637672112054,1,1,395,0
13739,17,2,292.19998,146.09999084472656,0.5231915993783672,1,0,17,0
13740,240,5,1597.77,319.55400390625,0.675741891389439,1,1,240,1
13741,71,3,668.43,222.80999755859372,0.6462491782528605,1,0,71,0
13742,16,12,3131.02,260.9183349609375,0.8406727510252733,1,0,16,1
13743,2,7,1341.6,191.65713936941964,0.5590841477178556,1,0,2,0
13744,94,2,1156.36,578.1799926757812,0.7811088769745282,1,1,94,1
13745,161,2,777.36,388.6799926757813,0.8010055940331184,1,1,161,1
13746,413,1,176.69,176.69000244140625,0.432476276476429,1,1,413,0
13747,373,2,249.4,124.6999969482422,0.5818321535959251,1,1,373,0
13748,95,9,2268.35,252.03889973958331,0.6184650315102277,1,1,95,0
13750,53,11,3602.18,327.47090287642044,0.5197037755010835,1,0,53,0
13751,287,1,296.25,296.25,0.4512404810739521,1,1,287,0
13752,123,7,1590.73,227.24714006696428,0.623845432322373,1,1,123,0
13753,287,4,2094.57,523.6425170898438,0.6704275652844822,1,1,287,1
13754,151,3,447.05002,149.01667277018228,0.6180735971764336,1,1,151,0
13755,3,9,2153.8499,239.316650390625,0.8030318781118496,1,0,3,1
13756,1,23,9207.5,400.32608695652175,0.747187808958411,1,0,1,1
13757,674,1,195.55,195.5500030517578,0.4876669908364993,1,1,674,0
13758,11,14,9314.14,665.2956891741071,0.782727250057958,1,0,11,1
13759,32,2,659.41003,329.7050170898437,0.5849942705387259,1,0,32,0
13760,53,5,1363.64,272.7280029296875,0.7993385716653237,1,0,53,1
13761,49,6,1952.17,325.36167399088544,0.887908877320894,1,0,49,1
13762,218,5,2472.48,494.49599609375,0.4443111034602129,1,1,218,0
13763,62,3,5217.44,1739.1466471354167,0.7111199271538271,1,0,62,1
13764,70,6,2942.31,490.385009765625,0.7950247867801418,1,0,70,1
13765,652,1,352.82,352.82000732421875,0.3410928218508474,1,1,652,0
13766,494,1,190.35,190.3500061035156,0.5677286281946903,1,1,494,0
13767,1,73,35540.53,486.8565924657534,0.7199556373059551,1,0,1,1
13768,726,2,875.97,437.9849853515625,0.5472980578507533,1,1,726,0
13769,1,20,5800.42,290.02099609375,0.7291460002027188,1,0,1,1
13770,421,4,785.37,196.34249877929688,0.6105097438553628,1,1,421,0
13771,63,9,5728.8203,636.5355902777778,0.8047105231821149,1,0,63,1
13772,33,8,3114.22,389.2774963378906,0.8338375650951818,1,0,33,1
13773,396,2,301.54,150.77000427246094,0.5202245636775478,1,1,396,0
13774,81,1,345.0,345.0,0.5792866006039386,1,0,81,0
13775,590,1,1049.66,1049.6600341796875,0.760631194718578,1,1,590,1
13777,0,61,56478.42,925.875768442623,0.6334437393328445,1,0,1,0
13778,102,4,1124.49,281.1224975585937,0.6335665902630089,1,1,102,0
13779,515,1,161.13,161.1300048828125,0.4925485746377555,1,1,515,0
13780,6,3,735.82,245.2733357747396,0.7519086236570623,1,0,6,1
13781,250,3,778.83,259.61000569661456,0.8013820165199684,1,1,250,1
13782,12,13,1793.72,137.97845928485577,0.7948648642044569,1,0,12,1
13783,487,4,1542.0901,385.52252197265625,0.2827933452242483,1,1,487,0
13784,9,14,2910.23,207.8735700334821,0.3927820790174143,1,0,9,0
13785,428,4,542.49,135.62249755859375,0.5311407903108706,1,1,428,0
13786,366,6,3358.94,559.8233235677084,0.7485245070255094,1,1,366,1
13787,75,6,1222.5,203.75,0.731751370831123,1,0,75,1
13788,504,1,3.75,3.75,0.0,1,1,504,0
13789,387,1,239.45999,239.45999145507807,0.5734501117756804,1,1,387,0
13790,3,1,348.8,348.79998779296875,0.5913167615562901,1,0,3,0
13791,127,2,1516.0,758.0,0.0,1,1,127,0
13792,65,3,383.95,127.98333740234376,0.7605450406744825,1,0,65,1
13793,646,1,96.0,96.0,0.295869947102522,1,1,646,0
13794,546,1,126.03,126.02999877929688,0.211463502889038,1,1,546,0
13795,387,4,836.3,209.0749969482422,0.3074769286934005,1,1,387,0
13796,498,1,289.7,289.70001220703125,0.5585595224753116,1,1,498,0
13797,436,3,1179.45,393.1499837239583,0.769151398289757,1,1,436,1
13798,0,110,75836.87,689.4260653409091,0.7094749917155616,1,0,1,1
13799,116,9,2803.57,311.5077853732639,0.560353838165055,1,1,116,0
13800,309,3,1679.5599,559.8533121744791,0.7241662412122682,1,1,309,1
13801,66,1,324.8,324.79998779296875,0.4170206934694673,1,0,66,0
13802,138,19,26259.11,1382.0583881578948,0.7087789340049325,1,1,138,1
13803,254,3,1338.91,446.3033447265625,0.7270374106405648,1,1,254,1
13804,30,9,3208.52,356.5022243923611,0.7066654072607542,1,0,30,1
13805,51,2,924.6,462.2999877929688,0.5467226690036713,1,0,51,0
13806,63,1,256.38,256.3800048828125,0.342460397057404,1,0,63,0
13807,366,3,534.8,178.26666259765625,0.5701229592610354,1,1,366,0
13808,5,5,1747.66,349.5320068359375,0.7886578724581786,1,0,5,1
13809,304,3,679.7,226.5666707356771,0.4243010774223319,0,1,304,0
13810,28,2,827.51,413.7550048828125,0.6248412776791827,0,0,28,0
13811,183,2,519.75,259.875,0.0,0,1,183,0
13812,41,3,485.0,161.66666666666666,0.7756972778123998,0,0,41,1
13813,39,8,2387.47,298.4337463378906,0.7015032139376146,0,0,39,1
13814,91,3,2257.32,752.4400227864584,0.7594986734844741,0,1,91,1
13815,21,8,6737.74,842.217529296875,0.7567711007362923,0,0,21,1
13816,23,2,469.67,234.8350067138672,0.4677107915881778,0,0,23,0
13817,28,2,328.98,164.49000549316406,0.6771753025632327,0,0,28,1
13818,429,1,61.28,61.27999877929688,0.348225372857224,1,1,429,0
13819,301,6,2642.35,440.3916829427083,0.4927722384028907,1,1,301,0
13820,417,3,660.65,220.2166748046875,0.7273603690349626,1,1,417,1
13821,144,6,1410.73,235.12166341145837,0.698926645394212,1,1,144,1
13822,5,2,632.0,316.0,0.7882817410355993,1,0,5,1
13823,18,7,3403.45,486.2071358816965,0.7078470906703004,1,0,18,1
13824,32,12,3314.76,276.23000081380206,0.6637757425775838,1,0,32,1
13825,621,2,255.59,127.79499816894533,0.6693333127636028,1,1,621,1
13826,175,1,189.5,189.5,0.1388398626760607,1,1,175,0
13827,57,3,412.05,137.3499959309896,0.7247306544093455,1,0,57,1
13828,21,1,209.49,209.4900054931641,0.2528529950503659,1,0,21,0
13829,420,1,102.0,102.0,0.0,1,1,420,0
13830,581,1,156.84999,156.84999084472656,0.5791985865025892,1,1,581,0
13831,15,18,7023.58,390.1988932291667,0.5123825696880902,1,0,15,0
13832,18,2,613.69,306.8450012207031,0.5420447305710111,1,0,18,0
13833,158,2,701.36,350.67999267578125,0.7439867113665769,1,1,158,1
13834,576,2,324.19,162.09500122070312,0.2456770275424068,1,1,576,0
13835,24,7,1095.27,156.46714564732142,0.8792274242788933,1,0,24,1
13836,398,2,620.37,310.1849975585937,0.6325278229558674,1,1,398,0
13837,211,2,271.24,135.6199951171875,0.6445902537989086,1,1,211,0
13838,5,10,1966.09,196.60899658203124,0.7445763466022586,1,0,5,1
13839,485,1,139.94998,139.94998168945312,0.1909462024830714,1,1,485,0
13840,415,1,651.4,651.4000244140625,0.6186621925404735,1,1,415,0
13841,252,1,85.0,85.0,0.0,1,1,252,0
13842,58,18,5629.91,312.7727864583333,0.8094913597647848,1,0,58,1
13843,380,1,319.75,319.75,0.5942855647605823,1,1,380,0
13844,10,1,361.62,361.6199951171875,0.8314852700304748,1,0,10,1
13845,64,1,312.97998,312.97998046875,0.3017291452258488,1,0,64,0
13846,24,4,1307.79,326.947509765625,0.7424857264330286,1,0,24,1
13847,719,1,310.72,310.7200012207031,0.6518422285686866,1,1,719,0
13848,91,8,3335.0,416.875,0.0,1,1,91,0
13849,51,5,3469.3,693.860009765625,0.7912710790184531,1,0,51,1
13850,128,1,1595.48,1595.47998046875,0.7883532233745886,1,1,128,1
13851,95,8,4606.46,575.8074951171875,0.6455374715855611,1,1,95,0
13852,610,1,187.34999,187.34999084472656,0.1767984111100012,1,1,610,0
13853,56,1,1090.14,1090.1400146484375,0.5143047624709702,1,0,56,0
13854,8,39,12253.96,314.2041015625,0.5851816903469487,1,0,8,0
13855,500,4,1310.34,327.5849914550781,0.7088054334525185,1,1,500,1
13856,168,11,1142.03,103.82091175426136,0.5220703394714558,1,1,168,0
13857,392,6,1000.91003,166.8183390299479,0.6945517290484742,1,1,392,1
13858,56,1,216.17,216.1699981689453,0.5109388942777895,1,0,56,0
13859,325,2,515.86,257.92999267578125,0.7099762348348706,1,1,325,1
13860,0,5,1245.9,249.1800048828125,0.7607101951722202,1,0,1,1
13861,428,2,273.26,136.6300048828125,0.706137871617352,1,1,428,1
13862,17,9,2556.09,284.010009765625,0.6746736106028968,1,0,17,1
13863,247,4,1239.5499,309.8874816894531,0.7468537724171646,1,1,247,1
13864,386,1,662.4,662.4000244140625,0.0,1,1,386,0
13865,57,4,501.56,125.38999938964844,0.6363994931100845,1,0,57,0
13866,73,1,145.67,145.6699981689453,0.6725003805100652,1,0,73,1
13867,30,3,1015.29,338.42999267578125,0.8046022453921609,1,0,30,1
13868,6,2,3192.54,1596.27001953125,0.371103443205844,1,0,6,0
13869,122,10,8111.57,811.156982421875,0.8131782243274855,1,1,122,1
13870,1,15,5712.08,380.8053385416667,0.847332183585589,1,0,1,1
13871,22,17,7885.85,463.87353515625,0.8842210167125762,1,0,22,1
13872,526,3,919.57,306.5233357747396,0.565369568377238,1,1,526,0
13873,119,8,1038.92,129.86500549316406,0.7290911507917908,1,1,119,1
13874,357,7,2049.15,292.73570033482144,0.7020662516826847,1,1,357,1
13875,53,14,4814.37,343.8835797991072,0.8048816683113129,1,0,53,1
13876,63,1,122.7,122.6999969482422,0.6887624340217003,1,0,63,1
13877,85,3,449.68002,149.89334106445312,0.7040986697931746,1,0,85,1
13878,54,4,2473.06,618.2650146484375,0.6851595901595698,1,0,54,1
13879,645,1,395.5,395.5,0.607964805098164,1,1,645,0
13880,20,17,4391.66,258.3329503676471,0.7441851983750306,1,0,20,1
13881,3,43,45179.1,1050.6767805232555,0.801963987178708,1,0,3,1
13882,2,5,1191.13,238.2260009765625,0.674406867233535,1,0,2,1
13883,10,14,6535.37,466.81215122767856,0.7921903551305436,1,0,10,1
13884,6,10,1885.53,188.5530029296875,0.7043167993196983,1,0,6,1
13885,188,2,506.8,253.3999938964844,0.5884018490308973,1,1,188,0
13886,70,1,243.56,243.55999755859372,0.531485930894387,1,0,70,0
13887,203,1,349.55,349.54998779296875,0.7532284640322696,1,1,203,1
13888,119,7,2169.05,309.86429268973217,0.6740601728244648,1,1,119,1
13889,92,6,1991.23,331.8716634114583,0.6562897862744388,1,1,92,0
13890,0,14,2927.38,209.0985630580357,0.6823159730796052,1,0,1,1
13891,377,3,863.56,287.85333251953125,0.7268465264199383,1,1,377,1
13892,26,6,1267.65,211.2750040690104,0.4606280855054951,1,0,26,0
13893,297,1,821.1,821.0999755859375,0.549633401623152,1,1,297,0
13894,23,3,564.62,188.2066650390625,0.4751231301765903,1,0,23,0
13895,27,6,4008.52,668.086669921875,0.8338693054460425,1,0,27,1
13896,625,1,388.55,388.5499877929688,0.5739266465425203,1,1,625,0
13897,49,3,1160.72,386.9066569010417,0.7115817220777533,1,0,49,1
13898,325,2,686.4,343.20001220703125,0.6496784101259852,1,1,325,0
13899,15,2,388.52002,194.260009765625,0.5932060094105962,1,0,15,0
13900,182,6,1610.59,268.43166097005206,0.6611446675423672,1,1,182,1
13901,71,15,5676.34,378.42265625,0.7636269346739303,1,0,71,1
13902,631,5,34023.26,6804.65234375,0.545413656747769,0,1,631,0
13903,399,1,165.45,165.4499969482422,0.4482505070454047,1,1,399,0
13904,36,2,332.64,166.32000732421875,0.7395888070521948,1,0,36,1
13905,732,1,312.64996,312.64996337890625,0.4624101637305224,1,1,732,0
13906,408,1,42.0,42.0,0.0,1,1,408,0
13907,691,1,136.8,136.8000030517578,0.4466259118255447,1,1,691,0
13908,79,4,2319.55,579.8875122070312,0.781180595959449,1,0,79,1
13909,422,2,286.6,143.3000030517578,0.7457961431831924,1,1,422,1
13911,56,20,4234.99,211.74951171875,0.7313856631080503,1,0,56,1
13912,423,1,124.95,124.9499969482422,0.6809219231748139,1,1,423,1
13913,506,1,42.22,42.220001220703125,0.1411817415046076,1,1,506,0
13914,11,2,626.45,313.2250061035156,0.72554263958167,1,0,11,1
13915,393,1,70.8,70.80000305175781,0.0,1,1,393,0
13916,463,4,1275.8099,318.9524841308594,0.8029608482224243,1,1,463,1
13917,49,2,272.04,136.02000427246094,0.5377302428432631,1,0,49,0
13918,49,2,1212.84,606.4199829101562,0.390423178251173,1,0,49,0
13919,58,4,1252.68,313.1700134277344,0.6854280241073433,0,0,58,1
13920,431,4,1774.68,443.6700134277344,0.7309649325680031,1,1,431,1
13921,401,4,730.7,182.6750030517578,0.6564900896161472,1,1,401,0
13922,351,3,865.2,288.40000406901044,0.6784910713950432,1,1,351,1
13923,53,1,351.13,351.1300048828125,0.610986684966357,1,0,53,0
13924,1,6,1838.85,306.4749959309896,0.7944208950827486,1,0,1,1
13925,92,4,678.25,169.5625,0.5075672671178223,1,1,92,0
13926,22,1,223.85,223.8500061035156,0.6025111231975635,1,0,22,0
13927,74,2,708.26,354.1300048828125,0.6878303659102885,1,0,74,1
13928,10,4,464.57,116.14250183105467,0.6347910934457075,1,0,10,0
13929,168,11,3494.1,317.64546342329544,0.742180676963671,1,1,168,1
13930,57,2,337.34,168.6699981689453,0.4663548505421724,1,0,57,0
13931,95,11,5212.38,473.8527166193182,0.7901544391751348,1,1,95,1
13932,294,1,307.4,307.3999938964844,0.5887522709514736,1,1,294,0
13933,108,2,608.79,304.3949890136719,0.5916777256468198,1,1,108,0
13934,263,1,922.1,922.0999755859376,0.6411973200091404,1,1,263,0
13935,596,3,6116.92,2038.9733072916667,0.6474479311645414,1,1,596,0
13936,179,3,939.66,313.21999104817706,0.7749637957730638,1,1,179,1
13937,168,2,880.13,440.0650024414063,0.8150027478681594,1,1,168,1
13938,34,1,71.659996,71.65999603271484,0.3643872636342614,1,0,34,0
13939,22,7,1560.96,222.99428013392856,0.7862813815965995,1,0,22,1
13940,16,4,839.14,209.78500366210935,0.4479647775578343,1,0,16,0
13941,21,15,11122.3,741.4866536458334,0.0881102618878618,1,0,21,0
13942,534,1,320.0,320.0,0.0,1,1,534,0
13943,577,1,246.54,246.5399932861328,0.5915274100401023,1,1,577,0
13944,652,1,200.43,200.42999267578125,0.646590942521139,1,1,652,0
13945,394,2,854.15,427.0750122070313,0.7022417979918866,1,1,394,1
13946,78,6,1876.23,312.7049967447917,0.4949139466806477,1,0,78,0
13947,64,1,90.6,90.5999984741211,0.0803042631216469,1,0,64,0
13948,360,4,548.76,137.19000244140625,0.5201055826329738,1,1,360,0
13949,2,6,2427.32,404.5533447265625,0.8257765677418127,1,0,2,1
13950,10,4,745.06,186.26499938964844,0.6647086884687923,1,0,10,1
13951,175,3,674.45,224.8166707356771,0.6863240381799709,1,1,175,1
13952,217,14,12823.52,915.9656808035714,0.6450474701371807,1,1,217,0
13953,6,12,6640.68,553.3900146484375,0.0420787537859905,1,0,6,0
13954,1,2,439.92,219.9600067138672,0.580120630969661,1,0,1,0
13955,153,3,545.17,181.72332763671875,0.7707231218761035,1,1,153,1
13956,4,5,1026.42,205.2840087890625,0.7479903749398736,1,0,4,1
13957,417,3,458.25,152.75,0.507088621889584,1,1,417,0
13958,379,8,4709.23,588.6537475585938,0.7615547563993078,1,1,379,1
13959,78,6,1076.18,179.36334228515625,0.6616557096090584,1,0,78,1
13960,20,2,230.22,115.11000061035156,0.3876229201431659,1,0,20,0
13961,391,1,538.4,538.4000244140625,0.400304354631817,1,1,391,0
13962,21,3,362.8,120.93332926432292,0.5723684680100292,1,0,21,0
13963,307,17,2951.87,173.63941865808823,0.7311469759301822,1,1,307,1
13964,386,2,438.9,219.4499969482422,0.7178502830776599,1,1,386,1
13965,476,3,996.61,332.2033284505208,0.5643379213574258,1,1,476,0
13966,434,1,390.86002,390.8600158691406,0.3674956836949083,1,1,434,0
13967,145,2,166.29999,83.14999389648438,0.3298672408615423,1,1,145,0
13968,422,1,123.66,123.66000366210938,0.1742345433433426,1,1,422,0
13969,6,35,13365.87,381.8820033482143,0.7957031012707276,1,0,6,1
13970,385,2,846.55005,423.2750244140625,0.5351740662132469,1,1,385,0
13971,18,14,4667.57,333.3978445870536,0.8446632674520749,1,0,18,1
13972,70,2,190.25,95.125,0.4569835704984888,1,0,70,0
13973,286,1,264.7,264.70001220703125,0.5921200148646285,1,1,286,0
13974,48,2,677.72,338.8599853515625,0.6172536212759407,1,0,48,0
13975,30,12,5351.34,445.9449869791667,0.8522663883740004,1,0,30,1
13976,206,4,1192.36,298.0899963378906,0.6599387585740599,1,1,206,1
13977,410,1,519.81,519.8099975585938,0.345113331411605,1,1,410,0
13978,14,2,196.79,98.3949966430664,0.733222103166666,1,0,14,1
13979,72,7,3409.93,487.13284737723217,0.8372466300355816,1,0,72,1
13980,59,5,799.92,159.98399658203124,0.7226375744855099,1,0,59,1
13981,415,1,331.14,331.1400146484375,0.5600465461129845,1,1,415,0
13982,38,9,4445.59,493.9544270833333,0.8499697315701539,1,0,38,1
13983,29,21,7108.45,338.4976283482143,0.7667293599839315,1,0,29,1
13984,26,12,2048.6,170.7166748046875,0.6590003045217091,1,0,26,1
13985,3,22,10020.86,455.49365234375,0.8014168927655747,1,0,3,1
13986,16,1,320.46,320.4599914550781,0.2785828365094602,1,0,16,0
13987,379,2,682.54,341.2699890136719,0.7362460545363835,1,1,379,1
13988,19,8,4757.8,594.7249755859375,0.8261199757050968,1,0,19,1
13989,65,5,2026.06,405.21201171875,0.8031192424929492,1,0,65,1
13990,212,1,311.3,311.29998779296875,0.5956088404113695,1,1,212,0
13991,11,6,854.97,142.4949951171875,0.7352037012046897,1,0,11,1
13992,29,3,219.5,73.16666666666667,0.6411034518262195,1,0,29,0
13993,42,19,6775.71,356.61631373355266,0.7287844863546151,1,0,42,1
13994,3,6,2313.14,385.5233154296875,0.7387759882913195,1,0,3,1
13995,14,14,3902.01,278.71500069754467,0.7580633370927392,1,0,14,1
13996,385,2,845.76,422.8800048828125,0.650596322373984,1,1,385,0
13997,518,3,382.31,127.43666585286458,0.5120373761529133,1,1,518,0
13998,446,3,566.7,188.9000040690104,0.6709855886818211,1,1,446,1
13999,9,29,9502.26,327.6641298491379,0.8441368124340498,1,0,9,1
14000,210,5,2046.34,409.2679931640625,0.6201929451231164,1,1,210,0
14001,45,9,4530.09,503.34331597222223,0.6869509155065485,1,0,45,1
14002,133,2,529.73,264.864990234375,0.6213297427279524,1,1,133,0
14003,732,1,209.41,209.41000366210935,0.585616447651176,1,1,732,0
14004,42,11,6258.45,568.9500177556819,0.7315624828276609,1,0,42,1
14005,9,5,2874.72,574.943994140625,0.6243132763539303,1,0,9,0
14006,115,7,2196.67,313.8099888392857,0.4294362764389592,1,1,115,0
14007,512,1,79.479996,79.47999572753906,0.423139520808089,1,1,512,0
14008,431,1,509.04,509.0400085449219,0.6082329670786181,1,1,431,0
14009,197,3,1099.91,366.6366780598958,0.605035497139975,1,1,197,0
14010,564,2,437.65,218.8249969482422,0.6852715971511075,1,1,564,1
14011,479,2,457.82,228.91000366210935,0.6588825616672103,1,1,479,1
14012,277,1,328.8,328.79998779296875,0.4482609848830992,1,1,277,0
14013,109,5,1084.5701,216.914013671875,0.7325464525084858,1,1,109,1
14014,76,3,1948.21,649.4033203125,0.7579875036209907,1,0,76,1
14015,52,1,917.33997,917.3399658203124,0.6769814137484933,1,0,52,1
14016,161,11,11303.41,1027.5827414772727,0.7214278138062904,0,1,161,1
14017,570,1,229.75,229.75,0.4313366463575312,1,1,570,0
14018,644,1,367.15,367.1499938964844,0.666648306544518,1,1,644,1
14019,46,3,1421.61,473.8699951171875,0.6154351088160307,1,0,46,0
14020,16,4,1249.01,312.25250244140625,0.6900937506201503,1,0,16,1
14021,154,7,1716.58,245.2257080078125,0.68290495256194,1,1,154,1
14022,224,2,792.15,396.0750122070313,0.7378063066402959,1,1,224,1
14023,6,2,584.07,292.0350036621094,0.463987423231791,1,0,6,0
14024,121,3,645.74,215.24666341145837,0.6203980663728508,1,1,121,0
14025,464,8,4057.9,507.2374877929688,0.6852983353990555,1,1,464,1
14026,470,2,713.11,356.55499267578125,0.4881369087462086,1,1,470,0
14027,60,1,104.82,104.81999969482422,0.5052566161747611,1,0,60,0
14028,549,3,10396.5,3465.5,0.0,1,1,549,0
14029,62,2,467.66,233.8300018310547,0.5829495489272337,1,0,62,0
14030,17,20,8262.29,413.114501953125,0.8126475985509662,1,0,17,1
14031,6,44,40999.168,931.7992720170456,0.5436828132661858,1,0,6,0
14032,1,16,4850.27,303.1418762207031,0.8021653682066793,1,0,1,1
14033,554,1,109.44,109.44000244140624,0.0,1,1,554,0
14034,21,3,651.82,217.2733357747396,0.6497857150974207,1,0,21,0
14035,28,9,2856.72,317.413330078125,0.6920010054256278,1,0,28,1
14036,284,1,626.65,626.6500244140625,0.494703664068999,1,1,284,0
14037,175,6,836.95,139.49166870117188,0.810002616377885,1,1,175,1
14038,77,5,3069.88,613.9759765625,0.6354026733801956,1,0,77,0
14039,32,2,267.28,133.63999938964844,0.4221190565290829,1,0,32,0
14040,40,35,12645.57,361.3020089285714,0.7242420561594128,1,0,40,1
14041,265,1,141.41,141.41000366210938,0.615174932136798,1,1,265,0
14042,724,1,431.98,431.9800109863281,0.6959776888561516,1,1,724,1
14043,490,2,304.25,152.125,0.7197436646132722,1,1,490,1
14044,26,10,3119.35,311.935009765625,0.6677143844188049,1,0,26,1
14045,108,16,11313.03,707.0643920898438,0.2569299677181411,1,1,108,0
14046,283,1,151.59,151.58999633789062,0.2918016126347356,1,1,283,0
14047,8,14,4255.03,303.93069893973217,0.8014774200990622,1,0,8,1
14048,304,3,748.69,249.5633341471354,0.7901760676393725,1,1,304,1
14049,16,13,13239.03,1018.3869441105768,0.7620771993049982,1,0,16,1
14050,31,2,746.36,373.1799926757813,0.6990457635804858,1,0,31,1
14051,0,37,22434.0,606.3243243243244,0.4873013088082378,1,0,1,0
14052,19,2,480.81,240.40499877929688,0.9073541992330386,1,0,19,1
14053,123,4,572.3,143.0749969482422,0.1332271657297279,1,1,123,0
14054,64,1,92.46,92.45999908447266,0.2133807996696662,1,0,64,0
14055,105,3,1520.96,506.9866536458333,0.7537524726450578,1,1,105,1
14056,0,23,8214.65,357.1587126358696,0.7794438749093084,1,0,1,1
14057,23,22,8408.84,382.21999289772725,0.6988309202235002,1,0,23,1
14058,462,2,469.19,234.59500122070312,0.7051791862676742,1,1,462,1
14059,266,1,183.6,183.6000061035156,0.3788954076201393,1,1,266,0
14060,4,30,9519.08,317.3026692708333,0.7665261085658528,1,0,4,1
14061,506,3,917.43,305.8099975585937,0.2061518338135775,1,1,506,0
14062,9,24,25604.2,1066.8416341145833,0.636257859356584,1,0,9,0
14063,686,7,9471.5,1353.071428571429,0.7888775434951126,1,1,686,1
14064,28,15,3332.42,222.161328125,0.6271928270150562,1,0,28,0
14065,388,3,891.02,297.0066731770833,0.565100246651393,1,1,388,0
14066,266,1,152.54999,152.54998779296875,0.2726089294623839,1,1,266,0
14067,63,2,374.7,187.3500061035156,0.7732181699149515,1,0,63,1
14068,319,4,1528.37,382.0924987792969,0.6976949318184636,1,1,319,1
14069,514,2,230.06,115.02999877929688,0.5956140257886081,1,1,514,0
14070,684,1,326.55,326.54998779296875,0.7008815083680157,1,1,684,1
14071,3,8,1424.0,178.0,0.8200819241471101,1,0,3,1
14072,666,1,390.85,390.8500061035156,0.5932405599845411,1,1,666,0
14073,31,1,151.04001,151.04000854492188,0.4918892254814008,1,0,31,0
14074,622,1,219.4,219.3999938964844,0.1103509775294445,1,1,622,0
14075,4,5,1724.87,344.9739990234375,0.7066768142403856,1,0,4,1
14076,128,1,122.47,122.47000122070312,0.7092649164439896,1,1,128,1
14077,40,6,615.08,102.51333618164062,0.7417892074166438,1,0,40,1
14078,101,9,1690.98,187.88666449652777,0.633959647464928,1,1,101,0
14079,124,1,375.09998,375.0999755859375,0.5480538218640189,1,1,124,0
14080,32,5,1115.68,223.1360107421875,0.4996342749160821,1,0,32,0
14081,301,10,5370.1,537.010009765625,0.7649864045628222,1,1,301,1
14082,364,2,413.36,206.67999267578125,0.6157188726422727,1,1,364,0
14083,3,11,1407.26,127.93272816051136,0.7345331130923898,1,0,3,1
14084,511,1,150.5,150.5,0.3440425222174288,1,1,511,0
14085,1,32,10089.97,315.3115539550781,0.7883614557063514,1,0,1,1
14086,462,1,39.95,39.95000076293945,0.0,1,1,462,0
14087,2,3,846.22,282.0733235677083,0.7722465782011788,1,0,2,1
14088,9,16,64036.8,4002.300048828125,0.8250645996987048,1,0,9,1
14089,56,1,161.0,161.0,0.4644128398455509,1,0,56,0
14090,324,1,76.31999,76.31999206542969,0.0,1,1,324,0
14091,653,2,9530.08,4765.0400390625,0.5843279670325886,1,1,653,0
14092,7,24,7229.45,301.2270914713542,0.7429205806958313,1,0,7,1
14093,11,1,442.85,442.8500061035156,0.698265894141408,1,0,11,1
14094,439,1,335.22,335.2200012207031,0.6877240328604947,1,1,439,1
14095,722,1,2.95,2.950000047683716,0.0,1,1,722,0
14096,3,17,53258.43,3132.848805147059,0.8616639796882428,1,0,3,1
14097,480,2,422.86,211.42999267578125,0.6491137261727741,1,1,480,0
14098,36,1,147.34999,147.34999084472656,0.5854840507835876,1,0,36,0
14099,15,20,5765.71,288.285498046875,0.7951573957209395,1,0,15,1
14100,137,1,194.9,194.8999938964844,0.5361976032614527,1,1,137,0
14101,73,13,9961.93,766.3022836538462,0.3149693788158009,1,0,73,0
14102,4,5,1360.28,272.056005859375,0.3023886301566354,1,0,4,0
14104,154,5,765.63,153.1260009765625,0.7607832920869514,1,1,154,1
14105,238,5,5988.83,1197.766015625,0.7524300508743245,1,1,238,1
14106,736,1,214.79999,214.79998779296875,0.0,1,1,736,0
14107,51,11,4877.3,443.39089133522725,0.6136144780540401,1,0,51,0
